stat;hard;koef_hard;line;public;prest;p2;p1_1;p1_2;punkt;fs1r64;fs1r64_05n;fs1r64_05x;fs1r64_06n;fs1r64_06x;fs1r64_09n;fs1r64_09x;fs1r64_12n;fs1r64_12x;fs1r64_11n;fs1r64_11x;fs1r64_01n;fs1r64_01x;fs1r65_o;fs1r65_n;fs1r65_02n;fs1r65_02x;d_izm;DATE_VERSION
ст.256 ч.1;3;8750;;;1;2560001;Пропаганда терроризма или публичные призывы к совершению акта терроризма;Терроризмд насихаттау немесе терроризм актсн жасауCа жария т_рде шаKыру;;01;;;;;;;;;;;3;7;01;;;;  -   -;
ст.256 ч.1;3;10180;;;1;2560001;Пропаганда терроризма или публичные призывы к совершению акта терроризма;Терроризмд насихаттау немесе терроризм актсн жасауCа жария т_рде шаKыру;;01;;;;;;;;;;;5;9;01;;;;02-Jan-17;02-Jan-17
ст.256 ч.2;3;10980;;;1;2560002;Пропаганда терроризма или публичные призывы к совершению акта терроризма;Терроризмд насихаттау немесе терроризм актсн жасауCа жария т_рде шаKыру;;01;;;;;;;;;;;5;10;01;;;;  -   -;
ст.256 ч.2;3;11930;;;1;2560002;Пропаганда терроризма или публичные призывы к совершению акта терроризма;Терроризмд насихаттау немесе терроризм актсн жасауCа жария т_рде шаKыру;;01;;;;;;;;;;;7;12;01;;;;02-Jan-17;02-Jan-17
ст.257 ч.1;4;12490;;;1;2570001;СозданиеЬ руководство террористической группой и участие в ее деятельности;Террористк топ KaруЬ оCан басшылыK ету ж‰не оныS ‰рекетне Kатысу;;01;;;;;;;;;;;8;15;01;;;;  -   -;
ст.257 ч.1;4;13240;;;1;2570001;СозданиеЬ руководство террористической группой и участие в ее деятельности;Террористк топ KaруЬ оCан басшылыK ету ж‰не оныS ‰рекетне Kатысу;;01;;;;;;;;;;;10;17;01;05;;;27-Apr-17;27-Apr-17
ст.257 ч.2;3;11630;;;1;2570002;СозданиеЬ руководство террористической группой и участие в ее деятельности;Террористк топ KaруЬ оCан басшылыK ету ж‰не оныS ‰рекетне Kатысу;;01;;;;;;;;;;;6;12;01;;;;  -   -;
ст.257 ч.2;3;12240;;;1;2570002;СозданиеЬ руководство террористической группой и участие в ее деятельности;Террористк топ KaруЬ оCан басшылыK ету ж‰не оныS ‰рекетне Kатысу;;01;;;;;;;;;;;8;12;01;;;;27-Apr-17;27-Apr-17
ст.257 ч.3;4;12850;1;;1;2570003;СозданиеЬ руководство террористической группой и участие в ее деятельности;Террористк топ KaруЬ оCан басшылыK ету ж‰не оныS ‰рекетне Kатысу;;01;;;;;;;;;;;10;15;01;;;;  -   -;
ст.257 ч.3;4;13200;1;;1;2570003;СозданиеЬ руководство террористической группой и участие в ее деятельности;Террористк топ KaруЬ оCан басшылыK ету ж‰не оныS ‰рекетне Kатысу;;01;;;;;;;;;;;12;15;01;05;;;27-Apr-17;27-Apr-17
ст.258 ч.1;3;8760;;;1;2580001;Финансирование террористической или экстремистской деятельности и иное пособничество терроризму либо экстремизму;Террористк немесе экстремистк ‰рекетт Kаржыландыру ж‰не терроризмге не экстремизмге ™зге де дем берушлк;;01;;;;;;;;;;;3;7;01;;;;  -   -;
ст.258 ч.1;3;;;;1;2580001;Финансирование террористической или экстремистской деятельности и иное пособничество терроризму либо экстремизму;Террористк немесе экстремистк ‰рекетт Kаржыландыру ж‰не терроризмге не экстремизмге ™зге де дем берушлк;;01;;;;;;;;;;;5;9;01;;;;07-Jan-17;07-Jan-17
ст.258 ч.2;3;10990;;;1;2580002;Финансирование террористической или экстремистской деятельности и иное пособничество терроризму либо экстремизму;Террористк немесе экстремистк ‰рекетт Kаржыландыру ж‰не терроризмге не экстремизмге ™зге де дем берушлк;;01;;;;;;;;;;;5;10;01;;;;  -   -;
ст.258 ч.2;3;;;;1;2580002;Финансирование террористической или экстремистской деятельности и иное пособничество терроризму либо экстремизму;Террористк немесе экстремистк ‰рекетт Kаржыландыру ж‰не терроризмге не экстремизмге ™зге де дем берушлк;;01;;;;;;;;;;;7;12;01;;;;07-Jan-17;07-Jan-17
ст.259 ч.1;3;11640;1;;1;2590001;Вербовка или подготовка либо вооружение лиц в целях организации террористической либо экстремистской деятельности;Террористк не экстремистк ‰рекетт aйымдастыру маKсатында адамдарды азCырып к™ндру немесе даярлау не Kаруландыру;;01;;;;;;;;;;;6;12;01;;;;  -   -;
ст.259 ч.1;3;11660;1;;1;2590001;Вербовка или подготовка либо вооружение лиц в целях организации террористической либо экстремистской деятельности;Террористк не экстремистк ‰рекетт aйымдастыру маKсатында адамдарды азCырып к™ндру немесе даярлау не Kаруландыру;;01;;;;;;;;;;;6;12;01;;;;02-Jan-17;02-Jan-17
ст.259 ч.1;3;;1;;1;2590001;Вербовка или подготовка либо вооружение лиц в целях организации террористической либо экстремистской деятельности;Террористк не экстремистк ‰рекетт aйымдастыру маKсатында адамдарды азCырып к™ндру немесе даярлау не Kаруландыру;;01;;;;;;;;;;;8;12;01;;;;07-Jan-17;07-Jan-17
ст.259 ч.2;4;12500;1;;1;2590002;Вербовка или подготовка либо вооружение лиц в целях организации террористической либо экстремистской деятельности;Террористк не экстремистк ‰рекетт aйымдастыру маKсатында адамдарды азCырып к™ндру немесе даярлау не Kаруландыру;;01;;;;;;;;;;;8;15;01;;;;  -   -;
ст.259 ч.2;4;12510;1;;1;2590002;Вербовка или подготовка либо вооружение лиц в целях организации террористической либо экстремистской деятельности;Террористк не экстремистк ‰рекетт aйымдастыру маKсатында адамдарды азCырып к™ндру немесе даярлау не Kаруландыру;;01;;;;;;;;;;;8;15;01;;;;02-Jan-17;02-Jan-17
ст.259 ч.2;4;;1;;1;2590002;Вербовка или подготовка либо вооружение лиц в целях организации террористической либо экстремистской деятельности;Террористк не экстремистк ‰рекетт aйымдастыру маKсатында адамдарды азCырып к™ндру немесе даярлау не Kаруландыру;;01;;;;;;;;;;;10;15;01;;;;07-Jan-17;07-Jan-17
ст.260;3;8420;1;;1;2600001;Прохождение террористической или экстремистской подготовки;Террористк немесе экстремистк даярлыKтан ™ту;;01;;;;;;;;;;;3;7;;;;;  -   -;
ст.261 ч.1;3;9740;1;;1;2610001;Захват заложника;Адамды кеплге алу;;01;;;;;;;;;;;3;8;;;;;  -   -;
ст.261 ч.1;3;9830;1;;1;2610001;Захват заложника;Адамды кеплге алу;;01;;;;;;;;;;;3;8;;;;;27-Apr-17;27-Apr-17
ст.261 ч.1;3;;1;;1;2610001;Захват заложника;Адамды кеплге алу;;01;;;;;;;;;;;3;8;;01;;;03-Sep-22;03-Sep-22
ст.261 ч.2;3;11700;1;;1;2610002;Захват заложника;Адамды кеплге алу;01,02,03,04,05,06,07,08,09;01;;;;;;;;;;;7;12;;;;;  -   -;
ст.261 ч.2;3;11730;1;;1;2610002;Захват заложника;Адамды кеплге алу;01,02,03,04,05,06,07,08,09;01;;;;;;;;;;;7;12;;;;;27-Apr-17;27-Apr-17
ст.261 ч.2;3;;1;;1;2610002;Захват заложника;Адамды кеплге алу;01,02,03,04,05,06,07,08,09;01;;;;;;;;;;;7;12;;01;;;03-Sep-22;03-Sep-22
ст.261 ч.3;4;12630;1;;1;2610003;Захват заложника;Адамды кеплге алу;;01;;;;;;;;;;;10;15;;;;;  -   -;
ст.261 ч.3;4;12750;1;;1;2610003;Захват заложника;Адамды кеплге алу;;01;;;;;;;;;;;10;15;;05;;;27-Apr-17;27-Apr-17
ст.261 ч.3;4;;1;;1;2610003;Захват заложника;Адамды кеплге алу;;01;;;;;;;;;;;10;15;;01,05;;;03-Sep-22;03-Sep-22
ст.262 ч.1;3;11900;1;;1;2620001;Создание и руководство организованной группойЬ преступной организациейЬ а равно участие в них;`йымдасKан топЬ KылмыстыK aйым Kaру ж‰не оларCа басшылыK етуЬ сол сияKты оларCа Kатыс;;01;;;;;;;;;;;7;12;01;;;;  -   -;
ст.262 ч.2;3;11000;1;;1;2620002;Создание и руководство организованной группойЬ преступной организациейЬ а равно участие в них;`йымдасKан топЬ KылмыстыK aйым Kaру ж‰не оларCа басшылыK етуЬ сол сияKты оларCа Kатыс;;01;;;;;;;;;;;5;10;01;;;;  -   -;
ст.262 ч.3;4;12360;1;;1;2620003;Создание и руководство организованной группойЬ преступной организациейЬ а равно участие в них;`йымдасKан топЬ KылмыстыK aйым Kaру ж‰не оларCа басшылыK етуЬ сол сияKты оларCа Kатыс;;01;;;;;;;;;;;8;13;01;;;;  -   -;
ст.263 ч.1;4;13180;1;;1;2630001;Создание и руководство преступным сообществомЬ а равно участие в нем;JылмыстыK KоCамдастыK Kaру ж‰не оCан басшылыK етуЬ сол сияKты оCан Kатысу;;01;;;;;;;;;;;12;15;01;;;;  -   -;
ст.263 ч.2;3;12210;1;;1;2630002;Создание и руководство преступным сообществомЬ а равно участие в нем;JылмыстыK KоCамдастыK Kaру ж‰не оCан басшылыK етуЬ сол сияKты оCан Kатысу;;01;;;;;;;;;;;8;12;01;;;;  -   -;
ст.263 ч.3;4;13440;1;;1;2630003;Создание и руководство преступным сообществомЬ а равно участие в нем;JылмыстыK KоCамдастыK Kaру ж‰не оCан басшылыK етуЬ сол сияKты оCан Kатысу;;01;;;;;;;;;;;12;20;01;;;;  -   -;
ст.263 ч.4;4;13450;1;;1;2630004;Создание и руководство преступным сообществомЬ а равно участие в нем;JылмыстыK KоCамдастыK Kaру ж‰не оCан басшылыK етуЬ сол сияKты оCан Kатысу;;01;;;;;;;;;;;12;20;01;;;;  -   -;
ст.263 ч.5;4;13680;1;;1;2630005;Создание и руководство преступным сообществомЬ а равно участие в нем;JылмыстыK KоCамдастыK Kaру ж‰не оCан басшылыK етуЬ сол сияKты оCан Kатысу;;01,03;;;;;;;;;;;15;20;01;;;;  -   -;
ст.264 ч.1;4;12860;1;;1;2640001;Создание и руководство транснациональной организованной группойЬ транснациональной преступной организациейЬ а равно участие в них;ТрансaлттыK aйымдасKан топЬ трансaлттыK KылмыстыK aйым Kaру ж‰не оларCа басшылыK етуЬ сол сияKты оларCа Kатысу;;01;;;;;;;;;;;10;15;01;;;;  -   -;
ст.264 ч.2;3;12220;1;;1;2640002;Создание и руководство транснациональной организованной группойЬ транснациональной преступной организациейЬ а равно участие в них;ТрансaлттыK aйымдасKан топЬ трансaлттыK KылмыстыK aйым Kaру ж‰не оларCа басшылыK етуЬ сол сияKты оларCа Kатысу;;01;;;;;;;;;;;8;12;01;;;;  -   -;
ст.264 ч.3;4;13460;1;;1;2640003;Создание и руководство транснациональной организованной группойЬ транснациональной преступной организациейЬ а равно участие в них;ТрансaлттыK aйымдасKан топЬ трансaлттыK KылмыстыK aйым Kaру ж‰не оларCа басшылыK етуЬ сол сияKты оларCа Kатысу;;01;;;;;;;;;;;12;20;01;;;;  -   -;
ст.265 ч.1;4;13500;;;1;2650001;Создание и руководство транснациональным преступным сообществомЬ а равно участие в нем;ТрансaлттыK KылмыстыK KоCамдастыK Kaру ж‰не оCан басшылыK етуЬ сол сияKты оCан Kатысу;;01;;;;;;;;;;;15;20;01;;;;  -   -;
ст.265 ч.2;4;12870;;;1;2650002;Создание и руководство транснациональным преступным сообществомЬ а равно участие в нем;ТрансaлттыK KылмыстыK KоCамдастыK Kaру ж‰не оCан басшылыK етуЬ сол сияKты оCан Kатысу;;01;;;;;;;;;;;10;15;01;;;;  -   -;
ст.265 ч.3;4;13520;;;1;2650003;Создание и руководство транснациональным преступным сообществомЬ а равно участие в нем;ТрансaлттыK KылмыстыK KоCамдастыK Kaру ж‰не оCан басшылыK етуЬ сол сияKты оCан Kатысу;;01;;;;;;;;;;;17;20;01;;;;  -   -;
ст.266 ч.1;3;8770;1;;1;2660001;Финансирование деятельности преступной группыЬ а равно хранениеЬ распределение имуществаЬ разработка каналов финансирования;JылмыстыK топтыS ‰рекетн KаржыландыруЬ сол сияKты м_лкт саKтауЬ б™луЬ Kаржыландыру арналарын ‰зрлеу;;01;;;;;;;;;;;3;7;01;;;;  -   -;
